respondent_idx,family_a_rate,family_c_rate,family_b_rate
5547,0.013623978201634877,0.0,0.7602179836512262
5548,0.028846153846153848,0.0,0.4935897435897436
5549,0.006920415224913495,0.0,0.0
5550,0.007017543859649123,0.0,0.0
5551,0.0,0.0,0.0
5552,0.0,0.0,0.0
5553,0.007633587786259542,0.0,0.0
5554,0.0,0.0,0.0
5555,0.006172839506172839,0.0,0.0
5556,0.0,0.0,0.0
5557,0.0,0.0,0.0
5558,0.0,0.0,0.0
5559,0.0035211267605633804,0.0,0.0
5560,0.0,0.0,0.0
5561,0.0,0.0,0.0
5562,0.0,0.0,0.0
5563,0.0,0.0,0.0
5564,0.0,0.0,0.0
5565,0.0,0.0,0.0
5566,0.003205128205128205,0.0,0.0
5567,0.012903225806451613,0.012903225806451613,0.47419354838709676
5568,0.0,0.0,0.0
5569,0.0,0.0,0.0
5570,0.00964630225080386,0.0,0.0
5571,0.0,0.0,0.0
5572,0.0,0.0,0.0
5573,0.01875,0.0,0.60625
5574,0.0,0.0,0.0
5575,0.05338078291814947,0.0,0.0
5576,0.0,0.0,0.0
5577,0.0,0.0,0.0
5578,0.0,0.0,0.0
5579,0.008264462809917356,0.0,0.9118457300275482
5580,0.006756756756756757,0.0,0.0
5581,0.0,0.0,0.0
5582,0.0,0.003703703703703704,0.0
5583,0.0,0.0,0.0
5584,0.0,0.0,0.0
5585,0.01634877384196185,0.0,0.8119891008174387
5586,0.0,0.0,0.0
5587,0.0,0.004484304932735426,
5588,0.0,0.0,0.0
5589,0.0,0.0,0.0
5590,0.003424657534246575,0.003424657534246575,
5591,0.0036363636363636364,0.0,0.0
5592,0.28888888888888886,0.0,
5593,0.026022304832713755,0.0,0.0
5594,0.0038910505836575876,0.0,0.0
5595,0.006622516556291391,0.0,0.0
5596,0.0,0.0,
5597,0.0036231884057971015,0.0,0.0
5598,0.2053872053872054,0.1111111111111111,
5599,0.0,0.0,0.0
5600,0.0,0.0,0.0
5601,0.26848249027237353,0.011673151750972763,
5602,0.14338235294117646,0.10294117647058823,
5603,0.0,0.0,0.0
5604,0.0,0.0,0.0
5605,0.014388489208633094,0.0,0.0
5606,0.0033444816053511705,0.0033444816053511705,
5607,0.0,0.0,0.0
5608,0.029045643153526972,0.0,0.0
5609,0.0,0.0,0.0
5610,0.0,0.0,0.0
5611,0.0,0.0,0.0
5612,0.0035971223021582736,0.0,0.0
5613,0.0,0.0,0.0
5614,0.0,0.0034482758620689655,
5615,0.0036900369003690036,0.0,0.0
5616,0.0,0.0,0.0
5617,0.0,0.0,0.0
5618,0.013850415512465374,0.0,0.8725761772853186
5619,0.019169329073482427,0.0,0.0
5620,0.0036496350364963502,0.0,0.0
5621,0.043478260869565216,0.0,0.0
5622,0.0,0.008097165991902834,
5623,0.013888888888888888,0.0,0.8972222222222223
5624,0.008522727272727272,0.0,0.8664772727272727
5625,0.0273972602739726,0.13356164383561644,
5626,0.20463320463320464,0.0,
5627,0.013157894736842105,0.0,0.46710526315789475
5628,0.0,0.0,0.0
5629,0.0033783783783783786,0.0,0.0
5630,0.09415584415584416,0.048701298701298704,
5631,0.07348242811501597,0.07667731629392971,
5632,0.0,0.0,0.0
5633,0.0078125,0.0,0.0
5634,0.0,0.0,0.0
5635,0.007168458781362007,0.0,0.0
5636,0.030120481927710843,0.0,0.6325301204819277
5637,0.026615969581749048,0.034220532319391636,
5638,0.121875,0.078125,
5639,0.02666666666666667,0.0,0.3466666666666667
5640,0.00821917808219178,0.0,0.8054794520547945
5641,0.0,0.0,0.0
5642,0.03283582089552239,0.0,0.7044776119402985
5643,0.0,0.01607717041800643,0.0
5644,0.0,0.0,0.0
5645,0.0449438202247191,0.0,0.0
5646,0.025735294117647058,0.0,0.0
5647,0.0,0.0,
5648,0.0,0.0,0.0
5649,0.0,0.0,0.0
5650,0.0,0.0,0.0
5651,0.0,0.0,0.0
5652,0.0,0.0,0.0
5653,0.0,0.0,0.0
5654,0.007142857142857143,0.0,0.0
5655,0.00625,0.0,0.0
5656,0.0,0.0,0.0
5657,0.0,0.0,0.0
5658,0.012195121951219513,0.06707317073170732,
5659,0.0,0.0,0.0
5660,0.0,0.0,0.0
5661,0.03003003003003003,0.0,0.7087087087087087
5662,0.011857707509881422,0.003952569169960474,
5663,0.0,0.0,0.0
5664,0.13306451612903225,0.0,0.0
5665,0.0,0.0,0.0
5666,0.011320754716981131,0.0,0.0
5667,0.0,0.0,0.0
5668,0.0,0.010416666666666666,
5669,0.0034602076124567475,0.0,0.0
5670,0.19865319865319866,0.09427609427609428,
5671,0.06070287539936102,0.009584664536741214,
5672,0.0,0.0,0.0
5673,0.003861003861003861,0.0,0.0
5674,0.0,0.0,0.0
5675,0.0,0.0,0.0
5676,0.0,0.0,0.0
5677,0.0,0.012345679012345678,
5678,0.0,0.0,0.0
5679,0.044444444444444446,0.0,0.0
5680,0.0,0.0,0.0
5681,0.0038910505836575876,0.0,0.0
5682,0.0,0.024305555555555556,
5683,0.0,0.0,0.0
5684,0.0,0.0028735632183908046,
5685,0.0,0.003257328990228013,0.0
5686,0.0,0.0,0.0
5687,0.0,0.0,0.0
5688,0.031609195402298854,0.0,0.6264367816091954
5689,0.013071895424836602,0.0,0.5686274509803921
5690,0.007246376811594203,0.036231884057971016,
5691,0.0,0.0,0.0
5692,0.0,0.0,0.0
5693,0.036544850498338874,0.03322259136212625,
5694,0.0,0.0,0.0
5695,0.019230769230769232,0.0,0.47115384615384615
5696,0.0,0.0,0.0
5697,0.0,0.0,0.0
5698,0.006557377049180328,0.0,0.0
5699,0.0,0.0,0.0
5700,0.0,0.0,0.0
5701,0.013986013986013986,0.0,0.0
5702,0.003246753246753247,0.0,0.0
5703,0.0,0.0,0.0
5704,0.0037313432835820895,0.0,0.0
5705,0.0,0.0,0.0
5706,0.010067114093959731,0.0,0.0
5707,0.10057471264367816,0.031609195402298854,
5708,0.05825242718446602,0.0744336569579288,
5709,0.0694980694980695,0.0,0.0
5710,0.0,0.0,0.0
5711,0.0,0.0,0.0
5712,0.003703703703703704,0.0,0.0
5713,0.019444444444444445,0.0,0.8833333333333333
5714,0.0,0.0,0.0
5715,0.0,0.0,0.0
5716,0.0,0.007575757575757576,
5717,0.0,0.0,0.0
5718,0.019337016574585635,0.0,0.919889502762431
5719,0.0,0.003472222222222222,
5720,0.0,0.0,0.0
5721,0.0,0.0,0.0
5722,0.04938271604938271,0.0,0.0
5723,0.0,0.0,0.0
5724,0.01694915254237288,0.0,0.0
5725,0.0037313432835820895,0.022388059701492536,
5726,0.0035842293906810036,0.014336917562724014,
5727,0.0,0.0,0.0
5728,0.03187250996015936,0.00796812749003984,
5729,0.04477611940298507,0.0037313432835820895,
5730,0.041237113402061855,0.0,0.0
5731,0.0,0.0,0.0
5732,0.02040816326530612,0.0,
5733,0.012779552715654952,0.006389776357827476,
5734,0.0,0.0,0.0
5735,0.03492063492063492,0.0,0.0
5736,0.014035087719298246,0.0035087719298245615,
5737,0.02287581699346405,0.0,0.0
5738,0.0,0.0,0.0
5739,0.0,0.0,0.0
5740,0.0,0.0,0.0
5741,0.0,0.0,0.0
5742,0.0,0.0,0.0
5743,0.028225806451612902,0.0,0.0
5744,0.0,0.0,
5745,0.003436426116838488,0.0,0.0
5746,0.010273972602739725,0.0,0.4075342465753425
5747,0.003215434083601286,0.0,0.0
5748,0.0,0.0,0.0
5749,0.0,0.0,0.0
5750,0.0,0.0,0.0
5751,0.008152173913043478,0.0,0.8016304347826086
5752,0.022556390977443608,0.0,0.0
5753,0.0,0.0,0.0
5754,0.0,0.0,0.0
5755,0.03501945525291829,0.0038910505836575876,
5756,0.0035842293906810036,0.0,0.0
5757,0.0,0.0,0.0
5758,0.007246376811594203,0.010869565217391304,
5759,0.02456140350877193,0.0,0.0
5760,0.00392156862745098,0.0,0.0
5761,0.007246376811594203,0.0,0.0
5762,0.0,0.0,0.0
5763,0.0,0.0,0.0
5764,0.0,0.0,0.0
5765,0.0,0.0,0.0
5766,0.0,0.0,0.0
5767,0.0,0.0,0.0
5768,0.05791505791505792,0.011583011583011582,
5769,0.030120481927710843,0.0,
5770,0.0,0.0,0.0
5771,0.0,0.0,0.0
5772,0.01607717041800643,0.0,0.0
5773,0.003257328990228013,0.0,0.0
5774,0.0,0.0,0.0
5775,0.0,0.0,0.0
5776,0.00816326530612245,0.0,0.0
5777,0.020527859237536656,0.0,0.0
5778,0.0,0.0,0.0
5779,0.0034602076124567475,0.0,0.0
5780,0.020761245674740483,0.0,0.0
5781,0.0,0.0,0.0
5782,0.03146853146853147,0.0,0.0
5783,0.07086614173228346,0.007874015748031496,
5784,0.0,0.0,0.0
5785,0.0,0.0,0.0
5786,0.0,0.0,0.0
5787,0.0,0.0,0.0
5788,0.0,0.009316770186335404,
5789,0.0,0.0,0.0
5790,0.0,0.0,0.0
5791,0.0784313725490196,0.016339869281045753,
5792,0.010309278350515464,0.006872852233676976,
5793,0.016129032258064516,0.0,0.49032258064516127
5794,0.0,0.0,0.0
5795,0.0,0.0,0.0
5796,0.0,0.0,
5797,0.0033444816053511705,0.0,0.0
5798,0.0,0.0,0.0
5799,0.0,0.0,0.0
5800,0.0,0.0,0.0
5801,0.027247956403269755,0.0,0.782016348773842
5802,0.10943396226415095,0.0,
5803,0.0,0.0,0.0
5804,0.0,0.0,0.0
5805,0.03873239436619718,0.0,0.0
5806,0.0,0.0,0.0
5807,0.006006006006006006,0.0,0.0
5808,0.0,0.0,0.0
5809,0.006920415224913495,0.0,0.0
5810,0.0,0.0,0.0
5811,0.0,0.0,0.0
5812,0.022058823529411766,0.0,0.0
5813,0.010135135135135136,0.006756756756756757,
5814,0.0,0.0,0.0
5815,0.020958083832335328,0.02694610778443114,
5816,0.0,0.0,0.0
5817,0.0,0.0,0.0
5818,0.008032128514056224,0.0,0.0
5819,0.0,0.0,0.0
5820,0.0,0.0,0.0
5821,0.04905660377358491,0.04150943396226415,
5822,0.0,0.0,0.0
5823,0.003257328990228013,0.0,0.0
5824,0.0,0.0,0.0
5825,0.027874564459930314,0.0,
5826,0.0,0.0,0.0
5827,0.043478260869565216,0.0,0.0036231884057971015
5828,0.0,0.0,0.0
5829,0.003663003663003663,0.0,0.0
5830,0.003389830508474576,0.0,0.0
5831,0.0,0.0,0.0
5832,0.0,0.0,0.0
5833,0.003367003367003367,0.0,0.0
5834,0.0,0.0,
5835,0.003115264797507788,0.0,0.0
5836,0.024615384615384615,0.08923076923076922,
5837,0.0,0.0,0.0
5838,0.0,0.0,0.0
5839,0.1568627450980392,0.016339869281045753,
5840,0.035211267605633804,0.0,0.0
5841,0.017123287671232876,0.0,0.0
5842,0.003745318352059925,0.011235955056179775,
5843,0.0,0.0,0.0
5844,0.0,0.0,0.0
5845,0.01509433962264151,0.06792452830188679,
5846,0.0,0.0,0.0
5847,0.003401360544217687,0.003401360544217687,0.0
5848,0.0,0.0,0.0
5849,0.06181818181818182,0.0,0.0
5850,0.008379888268156424,0.0,0.8240223463687151
5851,0.0,0.0034482758620689655,0.0
5852,0.029239766081871343,0.0,0.7777777777777778
5853,0.006006006006006006,0.0,0.0
5854,0.0,0.012195121951219513,
5855,0.0,0.0,0.0
5856,0.16981132075471697,0.11320754716981132,
5857,0.011799410029498525,0.0,0.4306784660766962
5858,0.007575757575757576,0.011363636363636364,
5859,0.0036231884057971015,0.0,0.0
5860,0.039473684210526314,0.0,0.0
5861,0.0,0.0,0.0
5862,0.0,0.0,0.0
5863,0.04780876494023904,0.0,0.0
5864,0.006825938566552901,0.09556313993174062,
5865,0.036585365853658534,0.0040650406504065045,
5866,0.08,0.03,
5867,0.04597701149425287,0.0,0.0
5868,0.0,0.0,0.0
5869,0.041666666666666664,0.003472222222222222,
5870,0.06825938566552901,0.03754266211604096,
5871,0.003703703703703704,0.0,0.0
5872,0.003952569169960474,0.0,
5873,0.0,0.0,0.0
5874,0.0,0.014577259475218658,
5875,0.0,0.0035460992907801418,
5876,0.1282051282051282,0.004273504273504274,
5877,0.026217228464419477,0.0,0.0
5878,0.0,0.0,0.0
5879,0.04964539007092199,0.01773049645390071,
5880,0.06938775510204082,0.02040816326530612,
5881,0.05791505791505792,0.0,0.0
5882,0.04897959183673469,0.0326530612244898,
5883,0.0,0.0,0.0
5884,0.015810276679841896,0.003952569169960474,
5885,0.0,0.0,0.0
5886,0.014749262536873156,0.035398230088495575,
5887,0.050724637681159424,0.018115942028985508,
5888,0.4595375722543353,0.0,0.0
5889,0.04710144927536232,0.0,
5890,0.0,0.0,0.0
5891,0.0149812734082397,0.0,0.0
5892,0.0,0.0,0.0
5893,0.0421455938697318,0.011494252873563218,
5894,0.0,0.0,0.0
5895,0.013513513513513514,0.0,0.0945945945945946
5896,0.0,0.0,0.0
5897,0.10714285714285714,0.025,
5898,0.0034965034965034965,0.0,0.0
5899,0.0,0.0,0.0
5900,0.025280898876404494,0.03651685393258427,
5901,0.008333333333333333,0.05416666666666667,
5902,0.0,0.0,
5903,0.04013377926421405,0.0,0.0
5904,0.0,0.0,0.0
5905,0.19245283018867926,0.0,0.0
5906,0.0,0.0,0.0
5907,0.08450704225352113,0.04225352112676056,
5908,0.008298755186721992,0.004149377593360996,
5909,0.0,0.0,0.0
5910,0.046875,0.0,
5911,0.09859154929577464,0.07042253521126761,
5912,0.012944983818770227,0.003236245954692557,0.0
5913,0.05555555555555555,0.0,0.0
5914,0.01366120218579235,0.0,0.8333333333333334
5915,0.0,0.0,0.0
5916,0.0,0.0,0.0
5917,0.0038022813688212928,0.0,
5918,0.0830188679245283,0.0,0.0
5919,0.003278688524590164,0.0,0.0
5920,0.015037593984962405,0.0,
5921,0.0,0.0,0.0
5922,0.0084985835694051,0.0,0.7875354107648725
5923,0.0,0.0,
5924,0.0,0.0,0.0
5925,0.030405405405405407,0.0,0.0033783783783783786
5926,0.05555555555555555,0.0,0.0
5927,0.0033003300330033004,0.0,0.0
5928,0.013245033112582781,0.0,0.0
5929,0.0,0.0,
5930,0.0035971223021582736,0.0,0.0
5931,0.007575757575757576,0.0,0.0
5932,0.0,0.0,0.0
5933,0.00847457627118644,0.0,0.8333333333333334
5934,0.0,0.0,0.0
5935,0.025236593059936908,0.0,0.42902208201892744
5936,0.0,0.0,0.0
5937,0.14685314685314685,0.06293706293706294,
5938,0.0,0.0,
5939,0.20577617328519857,0.0036101083032490976,
5940,0.33015873015873015,0.0,0.025396825396825397
5941,0.003968253968253968,0.0,0.0
5942,0.0,0.0,
5943,0.047058823529411764,0.0,0.0
5944,0.0,0.0,0.0
5945,0.07114624505928854,0.0,0.0
5946,0.0,0.0,0.0
5947,0.00749063670411985,0.0,
5948,0.007407407407407408,0.0,0.0
5949,0.01079136690647482,0.0,0.0
5950,0.0165016501650165,0.0,0.0
5951,0.0,0.0,0.0
5952,0.0,0.0,0.0
5953,0.010169491525423728,0.0,0.0
5954,0.0,0.0,0.0
5955,0.014705882352941176,0.0,0.5058823529411764
5956,0.036923076923076927,0.0,0.0
5957,0.1213235294117647,0.07352941176470588,
5958,0.012698412698412698,0.0,0.5523809523809524
5959,0.0,0.0,0.0
5960,0.034782608695652174,0.0,0.7536231884057971
5961,0.0,0.0,0.0
5962,0.0,0.0,0.0
5963,0.0,0.0,0.0
5964,0.0,0.0,0.0
5965,0.038834951456310676,0.0,0.0
5966,0.0,0.0,0.0
5967,0.0,0.0,0.0
5968,0.007017543859649123,0.010526315789473684,
5969,0.0,0.0,0.0
5970,0.09090909090909091,0.0,0.0
5971,0.015105740181268883,0.0,0.8489425981873112
5972,0.04395604395604396,0.0,0.0
5973,0.0,0.013245033112582781,
5974,0.006600660066006601,0.006600660066006601,0.0
5975,0.0,0.0,0.0
5976,0.044715447154471545,0.044715447154471545,
5977,0.054441260744985676,0.008595988538681949,
5978,0.0038022813688212928,0.0,0.011406844106463879
5979,0.0035714285714285713,0.0,0.0
5980,0.0035087719298245615,0.0,0.0
5981,0.04428044280442804,0.0,0.0
5982,0.0,0.0,0.0
5983,0.0,0.0,0.0
5984,0.05517241379310345,0.03103448275862069,
5985,0.02459016393442623,0.0,0.8825136612021858
5986,0.015444015444015444,0.0,0.0
5987,0.0,0.0061162079510703364,
5988,0.04659498207885305,0.0,0.0
5989,0.033962264150943396,0.007547169811320755,
5990,0.0,0.0,0.0
5991,0.003968253968253968,0.0,0.0
5992,0.0,0.0,0.0
5993,0.0,0.0,0.0
5994,0.003875968992248062,0.0,0.0
5995,0.010526315789473684,0.0,
5996,0.0,0.0,0.0
5997,0.06584362139917696,0.0,0.0
5998,0.0,0.0,0.0
5999,0.0038022813688212928,0.0,0.0
6000,0.00425531914893617,0.0,0.0
6001,0.011450381679389313,0.007633587786259542,
6002,0.0,0.0,0.0
6003,0.08408408408408409,0.0,0.3843843843843844
6004,0.011857707509881422,0.0,0.0
6005,0.03900709219858156,0.014184397163120567,
6006,0.006472491909385114,0.006472491909385114,
6007,0.007352941176470588,0.0,
6008,0.0,0.0,0.0
6009,0.028125,0.0,0.425
6010,0.0,0.0,0.0
6011,0.0,0.0,0.0
6012,0.0,0.0,0.0
6013,0.007352941176470588,0.0,
6014,0.061016949152542375,0.020338983050847456,
6015,0.0364741641337386,0.0,0.6899696048632219
6016,0.18493150684931506,0.0136986301369863,
6017,0.0,0.0,0.0
6018,0.0,0.0,0.0
6019,0.006006006006006006,0.0,0.2972972972972973
6020,0.0034482758620689655,0.0,0.0
6021,0.05964912280701754,0.10877192982456141,
6022,0.023166023166023165,0.0,0.0
6023,0.0,0.022641509433962263,
6024,0.0,0.0,0.0
6025,0.0,0.0,0.0
6026,0.03260869565217391,0.0,0.0
6027,0.0,0.0,0.0
6028,0.0035211267605633804,0.0,0.0
6029,0.0035842293906810036,0.014336917562724014,
6030,0.051194539249146756,0.010238907849829351,
6031,0.0,0.0,0.0
6032,0.0,0.0,
6033,0.0,0.0,0.0
6034,0.023529411764705882,0.0,0.0
6035,0.0,0.0,
6036,0.034055727554179564,0.0,0.4613003095975232
6037,0.0036101083032490976,0.032490974729241874,
6038,0.16608996539792387,0.0,0.2837370242214533
6039,0.0,0.0,0.0
6040,0.0,0.0,0.0
6041,0.04878048780487805,0.0,0.0
6042,0.0,0.0,0.0
6043,0.0,0.0,0.0
6044,0.026022304832713755,0.011152416356877323,
6045,0.023622047244094488,0.0,0.0
6046,0.0411522633744856,0.0,
6047,0.0,0.0,0.0
6048,0.0,0.0,0.0
6049,0.0,0.0,0.0
6050,0.007462686567164179,0.0,
6051,0.0,0.0,0.0
6052,0.003875968992248062,0.023255813953488372,
6053,0.006666666666666667,0.0,0.0
6054,0.003389830508474576,0.0,0.0
6055,0.004149377593360996,0.004149377593360996,
6056,0.003952569169960474,0.0,0.0
6057,0.050314465408805034,0.006289308176100629,
6058,0.006688963210702341,0.0,
6059,0.017064846416382253,0.0034129692832764505,
6060,0.0,0.028925619834710745,
6061,0.030405405405405407,0.0033783783783783786,0.0
6062,0.0,0.0,0.0
6063,0.003367003367003367,0.020202020202020204,
6064,0.02510460251046025,0.016736401673640166,
6065,0.01524390243902439,0.003048780487804878,0.5426829268292683
6066,0.0,0.0,
6067,0.0034482758620689655,0.0,0.0
6068,0.1,0.012,
6069,0.1056338028169014,0.007042253521126761,
6070,0.00946372239747634,0.0,0.29652996845425866
6071,0.0,0.0,0.0
6072,0.0299625468164794,0.0,
6073,0.0,0.0,0.0
6074,0.017341040462427744,0.0,0.7023121387283237
6075,0.0,0.0,0.0
6076,0.0,0.0,0.0
6077,0.05014749262536873,0.0,0.25958702064896755
6078,0.04428044280442804,0.0,
6079,0.014652014652014652,0.0,0.0
6080,0.13167259786476868,0.0071174377224199285,
6081,0.007434944237918215,0.0,0.0
6082,0.0,0.0,0.0
6083,0.0,0.0,0.0
6084,0.0,0.0,0.0
6085,0.0231023102310231,0.04950495049504951,
6086,0.0,0.0,0.0
6087,0.028169014084507043,0.0,0.30985915492957744
6088,0.026022304832713755,0.0,0.0
6089,0.0,0.0,0.0
6090,0.0,0.0,0.0
6091,0.050724637681159424,0.0,0.0
6092,0.01646090534979424,0.037037037037037035,
6093,0.0,0.0,0.0
6094,0.003745318352059925,0.0,0.0
6095,0.0037174721189591076,0.0,0.0
6096,0.03103448275862069,0.07586206896551724,
6097,0.0,0.0,
6098,0.02348993288590604,0.006711409395973154,
6099,0.14960629921259844,0.011811023622047244,
6100,0.0636042402826855,0.014134275618374558,
6101,0.0,0.0,0.0
6102,0.003663003663003663,0.014652014652014652,
6103,0.00425531914893617,0.0,0.01276595744680851
6104,0.0,0.0,
6105,0.04281345565749235,0.14067278287461774,
6106,0.0037593984962406013,0.011278195488721804,
6107,0.0,0.0,
6108,0.0,0.0,0.0
6109,0.025454545454545455,0.0,0.0
6110,0.0,0.0,0.0
6111,0.0,0.0,0.0
6112,0.0,0.0,0.0
6113,0.0,0.046263345195729534,
6114,0.0,0.0,0.0
6115,0.0,0.0,0.0
6116,0.0,0.0,0.0
6117,0.1686046511627907,0.0,0.6104651162790697
6118,0.17522658610271905,0.03625377643504532,
6119,0.021352313167259787,0.0,0.298932384341637
6120,0.0036231884057971015,0.0,0.0
6121,0.0,0.0,0.0
6122,0.04838709677419355,0.0,0.0
6123,0.0,0.0,0.0
6124,0.0035587188612099642,0.0,0.0
6125,0.011111111111111112,0.0,0.9111111111111111
6126,0.007518796992481203,0.0,0.011278195488721804
6127,0.03292181069958848,0.0,
6128,0.0,0.0,0.0
6129,0.046875,0.00390625,
6130,0.0,0.0,0.0
6131,0.023346303501945526,0.0,0.0
6132,0.014234875444839857,0.0,0.0
6133,0.0,0.0,0.0
6134,0.0,0.0,
6135,0.0036900369003690036,0.0,0.0
6136,0.007407407407407408,0.0,0.0
6137,0.029045643153526972,0.0,0.0
6138,0.23076923076923078,0.011538461538461539,
6139,0.0,0.06884057971014493,
6140,0.0,0.0,0.0
6141,0.023346303501945526,0.0,0.0
6142,0.0,0.0,0.0
6143,0.0,0.0,0.0
6144,0.0036496350364963502,0.029197080291970802,
6145,0.0,0.0,0.0
6146,0.04059040590405904,0.007380073800738007,
6147,0.0,0.0,0.0
6148,0.0,0.0,0.0
6149,0.028985507246376812,0.0,0.7710144927536232
6150,0.0,0.0,0.0
6151,0.059322033898305086,0.05084745762711865,
6152,0.0,0.0,0.0
6153,0.041666666666666664,0.013888888888888888,
6154,0.0,0.0,0.0
6155,0.004132231404958678,0.004132231404958678,
6156,0.13356164383561644,0.023972602739726026,
6157,0.0,0.0,
6158,0.0,0.0,0.0
6159,0.0035087719298245615,0.0,0.0
6160,0.009584664536741214,0.0,
6161,0.019444444444444445,0.0,0.8222222222222222
6162,0.02258064516129032,0.0,0.0
6163,0.19434628975265017,0.0,
6164,0.0,0.0,0.0
6165,0.011450381679389313,0.07251908396946564,
6166,0.0,0.0,0.0
6167,0.043795620437956206,0.0,0.0
6168,0.09236947791164658,0.01606425702811245,
6169,0.0,0.01937984496124031,
6170,0.0,0.0,0.0
6171,0.0,0.0,0.0
6172,0.0,0.0,
6173,0.0,0.0,0.0
6174,0.0,0.043010752688172046,0.0
6175,0.07196969696969698,0.0,0.0
6176,0.0708955223880597,0.0,0.0
6177,0.0,0.0,0.0
6178,0.0,0.0,0.0
6179,0.0111731843575419,0.0,0.8296089385474861
6180,0.007352941176470588,0.007352941176470588,
6181,0.0,0.0,0.0
6182,0.017191977077363897,0.0,0.0
6183,0.0,0.0,0.0
6184,0.0,0.010526315789473684,
6185,0.004132231404958678,0.0,0.0
6186,0.0,0.0,0.0
6187,0.0,0.0,0.0
6188,0.0,0.0,0.0
6189,0.0,0.0,0.0
6190,0.05668016194331984,0.012145748987854251,
6191,0.0,0.01384083044982699,
6192,0.0,0.0,
6193,0.0738255033557047,0.0,0.0
6194,0.0,0.0,0.0
6195,0.04980842911877394,0.0,0.0
6196,0.0,0.0,0.0
6197,0.055350553505535055,0.0,0.0
6198,0.007246376811594203,0.0,
6199,0.05434782608695652,0.025362318840579712,
6200,0.0,0.0,
6201,0.0,0.0,0.0
6202,0.0,0.0,0.0
6203,0.006872852233676976,0.006872852233676976,
6204,0.0,0.0,0.0
6205,0.0,0.0,0.0
6206,0.0,0.0,0.0
6207,0.11455108359133127,0.058823529411764705,
6208,0.01928374655647383,0.0,0.8760330578512396
6209,0.0,0.0,
6210,0.022641509433962263,0.0,
6211,0.0,0.0,0.0
6212,0.0,0.0,0.0
6213,0.0,0.0,0.0
6214,0.03375527426160337,0.0,0.0
6215,0.1059190031152648,0.003115264797507788,
6216,0.0,0.0,0.0
6217,0.13445378151260504,0.0,0.5518207282913166
6218,0.02880658436213992,0.0,0.0
6219,0.0037593984962406013,0.0,0.0
6220,0.0,0.0,
6221,0.05357142857142857,0.0,0.0
6222,0.0,0.0035971223021582736,0.0
6223,0.0,0.0,0.0
6224,0.029801324503311258,0.0,0.6423841059602649
6225,0.042704626334519574,0.0,0.0
6226,0.06070287539936102,0.0,0.0
6227,0.0,0.0,0.0
6228,0.0,0.034482758620689655,
6229,0.0,0.0,0.0
6230,0.18587360594795538,0.040892193308550186,
6231,0.006734006734006734,0.0,0.0
6232,0.0,0.007874015748031496,
6233,0.0,0.0,0.0
6234,0.0,0.12177121771217712,
6235,0.0,0.0,0.0
6236,0.0,0.0,0.0
6237,0.19367588932806323,0.011857707509881422,
6238,0.0,0.0033222591362126247,
6239,0.003816793893129771,0.0,0.0
6240,0.04285714285714286,0.0,0.0
6241,0.0,0.0,0.0
6242,0.05,0.0,0.0
6243,0.0034482758620689655,0.0,0.013793103448275862
6244,0.0,0.0,0.0
6245,0.003067484662576687,0.0,0.0
6246,0.0,0.0,0.0
6247,0.014184397163120567,0.03546099290780142,
6248,0.0,0.0,0.0
6249,0.21052631578947367,0.04643962848297214,
6250,0.0,0.0,0.0
6251,0.011019283746556474,0.0,0.8402203856749312
6252,0.045112781954887216,0.045112781954887216,
6253,0.007142857142857143,0.010714285714285714,
6254,0.01662049861495845,0.0,0.48753462603878117
6255,0.019390581717451522,0.0,0.8808864265927978
6256,0.13291139240506328,0.00949367088607595,
6257,0.0035842293906810036,0.0,0.0
6258,0.0,0.0,0.0
6259,0.25630252100840334,0.0,0.0
6260,0.0037174721189591076,0.0,0.0
6261,0.01366120218579235,0.0,0.8661202185792349
6262,0.007017543859649123,0.010526315789473684,
6263,0.022556390977443608,0.0,
6264,0.006734006734006734,0.006734006734006734,
6265,0.022058823529411766,0.0,
6266,0.0,0.0,0.0
6267,0.014450867052023121,0.0,0.8034682080924855
6268,0.053497942386831275,0.03292181069958848,
6269,0.0035460992907801418,0.0,0.0
6270,0.0,0.0,0.0
6271,0.003676470588235294,0.0,0.0
6272,0.008032128514056224,0.0,0.0
6273,0.0,0.0,0.0
6274,0.006756756756756757,0.0,0.0
6275,0.039735099337748346,0.0,0.0
6276,0.0,0.0,0.0
6277,0.01107011070110701,0.04059040590405904,
6278,0.007042253521126761,0.0,0.0
6279,0.0,0.0,0.0
6280,0.029850746268656716,0.0029850746268656717,0.7044776119402985
6281,0.0,0.0,0.0
6282,0.0,0.0,0.0
6283,0.32421875,0.0234375,
6284,0.0,0.0,0.0
6285,0.03856749311294766,0.0,0.8402203856749312
6286,0.0,0.0,0.0
6287,0.02867383512544803,0.0,0.0
6288,0.0,0.0,0.0
6289,0.015748031496062992,0.0,0.0
6290,0.019178082191780823,0.0,0.8684931506849315
6291,0.32571428571428573,0.03142857142857143,
6292,0.011450381679389313,0.0,0.0
6293,0.0728744939271255,0.05263157894736842,
6294,0.04040404040404041,0.0,
6295,0.0,0.0,0.0
6296,0.12152777777777778,0.0,
6297,0.0,0.0,
6298,0.003194888178913738,0.003194888178913738,0.0
6299,0.0379746835443038,0.004219409282700422,
6300,0.0,0.0,0.0
6301,0.0,0.0,0.0
6302,0.014367816091954023,0.0,0.7844827586206896
6303,0.25,0.07142857142857142,
